Satelit,Latitude,Longitude,Kedalaman,Temperature
12,-7.82116,110.120559,19.7,30.6
12,-7.821172,110.120559,19.8,30.5
12,-7.821185,110.120567,19.5,30.5
12,-7.821198,110.120574,19.5,30.5
12,-7.821212,110.120574,19.5,30.5
12,-7.821227,110.120582,19.5,30.5
12,-7.82124,110.120582,19.9,30.5
12,-7.821255,110.12059,19.7,30.5
11,-7.821269,110.12059,19.7,30.5
12,-7.821281,110.120597,20,30.5
12,-7.821295,110.120597,19.9,30.3
12,-7.821308,110.120605,20,30.5
12,-7.82132,110.120605,20,30.3
12,-7.821333,110.120613,20.3,30.6
12,-7.821347,110.120613,20.7,30.5
12,-7.821362,110.12062,20.4,30.5
12,-7.821377,110.12062,20.4,30.5
12,-7.821392,110.120628,20.8,30.5
12,-7.821407,110.120628,21.9,30.5
12,-7.821424,110.120628,21.5,30.6
12,-7.821437,110.120628,21.4,30.6
12,-7.821452,110.120628,21.8,30.5
12,-7.821465,110.120635,22.3,30.5
12,-7.821477,110.120635,22.2,30.5
12,-7.82149,110.120635,22.2,30.5
12,-7.821503,110.120643,22,30.5
12,-7.821518,110.120643,22.2,30.6
12,-7.821532,110.120643,23.6,30.5
12,-7.821545,110.120643,24.1,30.5
12,-7.821558,110.120651,24.6,30.5
12,-7.821573,110.120651,25.9,30.5
12,-7.821587,110.120651,24.4,30.5
12,-7.821599,110.120651,25.8,30.6
12,-7.821611,110.120651,23.8,30.5
12,-7.821625,110.120658,23.7,30.5
12,-7.821638,110.120658,23.6,30.5
12,-7.821651,110.120658,23.7,30.6
12,-7.821667,110.120666,23.7,30.5
12,-7.82168,110.120666,23.7,30.6
12,-7.821691,110.120666,23.7,30.5
11,-7.821705,110.120666,23.8,30.5
12,-7.821718,110.120674,23.9,30.5
11,-7.821733,110.120674,25.7,30.5
11,-7.821748,110.120674,25.7,30.5
11,-7.821762,110.120681,24.8,30.5
11,-7.821775,110.120681,25.7,30.5
12,-7.821787,110.120689,25.7,30.5
11,-7.8218,110.120697,25.6,30.5
12,-7.821813,110.120697,25.1,30.5
12,-7.821827,110.120704,25.1,30.5
11,-7.82184,110.120704,25.1,30.5
12,-7.821852,110.120712,25,30.5
12,-7.821862,110.120712,25,30.5
11,-7.821875,110.120719,25.2,30.6
11,-7.821885,110.120727,25.1,30.5
11,-7.821897,110.120735,25,30.5
11,-7.821908,110.120735,24.2,30.5
11,-7.821922,110.120742,24.7,30.6
11,-7.821935,110.12075,24.2,30.5
11,-7.821949,110.120758,24.5,30.5
11,-7.82196,110.120765,23.3,30.5
11,-7.821973,110.120773,23.5,30.5
11,-7.821987,110.12078,23,30.5
11,-7.821999,110.120788,22.9,30.6
11,-7.822011,110.120796,22.9,30.5
11,-7.822023,110.120803,22.9,30.5
11,-7.822035,110.120811,23,30.6
11,-7.822045,110.120819,23.1,30.5
11,-7.822057,110.120826,23.2,30.5
11,-7.822067,110.120834,23.2,30.5
11,-7.822078,110.120841,22.4,30.5
11,-7.822088,110.120849,22.3,30.3
11,-7.8221,110.120857,22.2,30.5
11,-7.822112,110.120864,22.2,30.5
11,-7.822124,110.120864,22.2,30.5
12,-7.822133,110.120872,22,30.5
12,-7.822145,110.12088,22.1,30.5
12,-7.822155,110.120887,21.8,30.3
11,-7.822166,110.120895,21.7,30.5
12,-7.822178,110.120903,21.2,30.6
12,-7.822188,110.120903,21.1,30.6
12,-7.822198,110.120918,21.3,30.5
12,-7.822208,110.120918,21.1,30.5
12,-7.82222,110.120925,20.8,30.5
11,-7.82223,110.120933,20.7,30.5
12,-7.822242,110.120941,20.6,30.5
11,-7.822252,110.120948,20.5,30.3
12,-7.822262,110.120956,20.4,30.3
12,-7.822272,110.120964,20.4,30.5
12,-7.822283,110.120964,20.4,30.5
11,-7.822293,110.120971,20.4,30.5
11,-7.822305,110.120971,20.4,30.3
11,-7.822317,110.120979,20.5,30.5
11,-7.822327,110.120986,20.5,30.3
12,-7.822337,110.120986,20.5,30.5
12,-7.822347,110.120994,20.6,30.5
12,-7.822357,110.121002,20.6,30.3
12,-7.822367,110.121002,20.7,30.3
11,-7.822377,110.121009,20.7,30.6
11,-7.822387,110.121009,20.8,30.5
11,-7.822397,110.121017,20.9,30.5
11,-7.822407,110.121025,20.9,30.3
11,-7.822417,110.121032,21.4,30.5
11,-7.822427,110.12104,23.1,30.6
11,-7.822437,110.121047,22.6,30.5
11,-7.822447,110.121047,23.8,30.6
11,-7.822458,110.121055,25.8,30.5
11,-7.822468,110.121063,24.3,30.3
11,-7.822478,110.12107,28.3,30.5
11,-7.822488,110.121078,28.4,30.5
12,-7.822496,110.121086,28.4,30.5
12,-7.822505,110.121093,30,30.5
12,-7.822514,110.121101,30.2,30.3
12,-7.822523,110.121109,30.2,30.6
12,-7.822532,110.121116,31.3,30.5
11,-7.822542,110.121124,31,30.3
11,-7.822552,110.121124,31.1,30.5
10,-7.822562,110.121131,31,30.5
10,-7.822573,110.121131,31,30.5
11,-7.822583,110.121139,31.2,30.3
11,-7.822597,110.121139,33.2,30.5
11,-7.822608,110.121147,33.1,30.5
11,-7.82262,110.121154,33.1,30.5
11,-7.82263,110.121154,33.1,30.5
10,-7.822642,110.121162,33.3,30.5
10,-7.822653,110.12117,33.5,30.3
10,-7.822665,110.12117,33.3,30.5
10,-7.822677,110.121177,35.2,30.5
10,-7.822688,110.121185,35.1,30.6
11,-7.8227,110.121192,35.4,30.2
11,-7.822712,110.121192,35.1,30.3
11,-7.822725,110.1212,35.1,30.6
11,-7.822737,110.121208,35,30.5
11,-7.822748,110.121208,35.1,30.5
11,-7.82276,110.121215,35,30.5
11,-7.822772,110.121215,35,30.3
11,-7.82278,110.121223,35,30.3
11,-7.82279,110.121231,35,30.5
11,-7.8228,110.121238,35.1,30.5
11,-7.822812,110.121238,35.8,30.5
11,-7.822824,110.121246,36.1,30.3
11,-7.822834,110.121246,35.8,30.5
10,-7.822845,110.121253,35.7,30.5
11,-7.822857,110.121253,36,30.5
11,-7.822868,110.121253,36.3,30.3
11,-7.822882,110.121261,36,30.3
11,-7.822893,110.121261,36,30.6
11,-7.822905,110.121261,36,30.5
11,-7.822915,110.121269,36,30.3
10,-7.822925,110.121276,36,30.3
10,-7.822937,110.121276,36,30.5
11,-7.822947,110.121284,36,30.3
11,-7.822957,110.121284,36.1,30.5
10,-7.822967,110.121292,36.1,30.6
10,-7.822977,110.121299,36,30.5
10,-7.822987,110.121299,36.1,30.5
10,-7.822997,110.121307,36,30.3
10,-7.823005,110.121307,36,30.3
10,-7.823015,110.121315,36.1,30.5
10,-7.823025,110.121322,36.1,30.3
10,-7.823035,110.121322,36,30.3
11,-7.823043,110.12133,36,30.3
10,-7.823053,110.121337,36,30.3
10,-7.823062,110.121337,36.1,30.5
10,-7.823069,110.121345,36,30.5
10,-7.823077,110.121353,36.1,30.3
10,-7.823085,110.121353,36.1,30.3
10,-7.823091,110.12136,36.1,30.3
10,-7.823098,110.121368,36.1,30.5
10,-7.823105,110.121376,36.1,30.5
10,-7.823112,110.121383,36.1,30.5
10,-7.823118,110.121383,36.1,30.3
10,-7.823125,110.121391,36.1,30.3
10,-7.823132,110.121398,36.1,30.3
10,-7.823138,110.121406,36.1,30.5
10,-7.823147,110.121406,36.4,30.2
9,-7.823155,110.121414,36.1,30.3
10,-7.823162,110.121421,36.4,30.3
11,-7.82317,110.121429,36.1,30.5
11,-7.823178,110.121437,36.1,30.5
11,-7.823187,110.121437,36.1,30.5
11,-7.823195,110.121444,36.2,30.5
11,-7.823203,110.121444,36.1,30.3
10,-7.823212,110.121452,36.1,30.3
11,-7.82322,110.121459,36.5,30.5
11,-7.823227,110.121459,36.1,30.5
11,-7.823235,110.121467,36.4,30.3
10,-7.823242,110.121475,36.1,30.5
10,-7.82325,110.121482,36.1,30.3
10,-7.823255,110.12149,36.1,30.3
10,-7.823263,110.12149,36.1,30.6
10,-7.82327,110.121498,36.1,30.5
10,-7.823272,110.121505,36.1,30.5
10,-7.823273,110.121505,36.1,30.5
10,-7.823276,110.121513,36.1,30.5
10,-7.82328,110.12152,36.1,30.5
10,-7.823285,110.121528,36.1,30.3
10,-7.82329,110.121536,36.1,30.3
10,-7.823295,110.121551,36.1,30.5
10,-7.8233,110.121559,36.1,30.5
10,-7.823303,110.121566,36.1,30.6
10,-7.823308,110.121574,36.3,30.3
10,-7.823312,110.121582,36.1,30.5
10,-7.823313,110.121597,35.8,30.3
10,-7.823317,110.121604,36.4,30.3
10,-7.823318,110.12162,36,30.3
10,-7.823318,110.121627,36.1,30.5
10,-7.823318,110.121643,31.6,30.5
9,-7.823318,110.12165,31.4,30.3
11,-7.823318,110.121658,31.6,30.3
11,-7.823318,110.121673,31.4,30.2
11,-7.823318,110.121681,31.2,30.5
11,-7.823315,110.121696,31.1,30.5
11,-7.823313,110.121704,31.9,30.5
11,-7.82331,110.121711,31.9,30.3
11,-7.823308,110.121726,31.8,30.5
11,-7.823307,110.121734,32.3,30.3
11,-7.823305,110.121749,32.2,30.2
11,-7.823302,110.121757,35.5,30.3
11,-7.8233,110.121772,36.4,30.3
11,-7.823297,110.12178,36.5,30.2
11,-7.823293,110.121795,36.3,30.5
11,-7.82329,110.121803,36.3,30.3
11,-7.823285,110.121818,36.2,30.3
11,-7.823282,110.121826,36.2,30.5
11,-7.823276,110.121833,36.2,30.5
11,-7.823272,110.121849,36.2,30.3
11,-7.823268,110.121856,36.2,30.5
11,-7.823265,110.121864,36.2,30.5
11,-7.823262,110.121879,36.2,30.5
11,-7.823258,110.121887,36.2,30.3
11,-7.823255,110.121902,36.2,30.3
11,-7.82325,110.12191,36.2,30.3
11,-7.823246,110.121925,36.2,30.2
11,-7.823242,110.121932,36.2,30.3
11,-7.823238,110.12194,36.2,30.5
10,-7.823235,110.121955,36.2,30.3
11,-7.823234,110.121963,36.2,30.5
11,-7.82323,110.121971,36.3,30.5
11,-7.823227,110.121978,36.4,30.3
11,-7.823223,110.121986,36.2,30.5
11,-7.823218,110.121994,36.4,30.5
10,-7.823214,110.122001,36.3,30.5
10,-7.82321,110.122009,36.2,30.3
11,-7.823205,110.122016,36.3,30.3
10,-7.823198,110.122024,36.2,30.5
11,-7.823192,110.122032,36.2,30.3
11,-7.823185,110.122039,36.3,30.3
11,-7.823176,110.122047,36.4,30.3
11,-7.82317,110.122055,36.5,30.5
11,-7.823162,110.122055,36.2,30.5
11,-7.823153,110.122062,36.3,30.3
11,-7.823147,110.12207,36.3,30.5
10,-7.82314,110.12207,36.3,30.5
11,-7.823132,110.122077,36.3,30.5
10,-7.823123,110.122077,36.3,30.5
10,-7.823115,110.122077,36.3,30.3
10,-7.823108,110.122085,36.3,30.3
10,-7.8231,110.122085,36.3,30.5
10,-7.823091,110.122085,36.3,30.3
10,-7.823081,110.122085,36.3,30.3
10,-7.823073,110.122085,36.3,30.5
10,-7.823062,110.122077,36.3,30.5
10,-7.823051,110.122077,36.3,30.5
10,-7.823042,110.122077,36.3,30.3
10,-7.82303,110.122077,36.3,30.5
10,-7.823017,110.12207,36.3,30.3
10,-7.823005,110.12207,36.3,30.5
10,-7.822993,110.12207,36.3,30.5
10,-7.82298,110.122062,36.3,30.5
10,-7.822968,110.122055,36.3,30.5
10,-7.822955,110.122055,36.2,30.3
10,-7.822943,110.122047,36.3,30.5
10,-7.82293,110.122039,36.3,30.3
10,-7.822916,110.122039,36.3,30.5
10,-7.822903,110.122032,36.3,30.5
10,-7.82289,110.122032,36.3,30.3
10,-7.822878,110.122024,36.2,30.3
10,-7.822865,110.122024,36.2,30.3
10,-7.822852,110.122016,36.2,30.5
10,-7.822838,110.122009,36.3,30.5
10,-7.822825,110.122001,36.2,30.5
10,-7.822812,110.121994,36.2,30.5
10,-7.822798,110.121994,36.2,30.3
10,-7.822783,110.121986,36.2,30.5
10,-7.822772,110.121978,36.4,30.3
10,-7.822758,110.121971,36.3,30.3
10,-7.822745,110.121963,36.3,30.3
10,-7.822731,110.121963,36.3,30.2
10,-7.822718,110.121955,36.2,30.3
10,-7.822705,110.121948,36.2,30.6
10,-7.822691,110.121948,36.2,30.5
10,-7.822679,110.12194,36.2,30.6
10,-7.822665,110.121932,36.2,30.5
10,-7.822652,110.121925,36.2,30.3
10,-7.822638,110.121925,36.2,30.3
10,-7.822625,110.121917,36.4,30.3
10,-7.82261,110.12191,36.3,30.5
10,-7.822597,110.12191,36.1,30.3
10,-7.822583,110.121902,36.2,30.5
10,-7.822572,110.121894,36.1,30.5
10,-7.82256,110.121887,36.2,30.3
10,-7.822546,110.121887,36.1,30.3
10,-7.822533,110.121879,36.1,30.5
10,-7.822522,110.121871,36.1,30.6
10,-7.82251,110.121864,36.3,30.5
10,-7.822496,110.121856,36.1,30.3
10,-7.822485,110.121849,36.3,30.3
10,-7.822472,110.121849,36.1,30.5
10,-7.822458,110.121841,36.1,30.2
10,-7.822445,110.121833,36.1,30.3
10,-7.822432,110.121826,36.1,30.3
10,-7.822418,110.121818,36.4,30.2
10,-7.822407,110.121818,36,30.5
10,-7.822393,110.12181,36.1,30.3
10,-7.82238,110.121803,36,30.5
10,-7.822368,110.121803,36,30.3
10,-7.822357,110.121795,36,30.5
10,-7.822345,110.121788,36,30.5
10,-7.822331,110.12178,35.9,30.3
10,-7.82232,110.12178,35.8,30.2
10,-7.822309,110.121772,35.7,30.3
10,-7.822297,110.121765,35.6,30.5
10,-7.822285,110.121757,35.9,30.3
10,-7.822272,110.121757,35.5,30.6
10,-7.822258,110.121749,35.8,30.3
10,-7.822243,110.121742,35.3,30.5
10,-7.82223,110.121734,35.2,30.5
10,-7.822216,110.121734,35.4,30.5
10,-7.822203,110.121726,35,30.3
10,-7.822192,110.121719,34.9,30.5
10,-7.822178,110.121711,34.8,30.3
10,-7.822164,110.121711,34.7,30.3
10,-7.82215,110.121704,34.5,30.3
10,-7.822137,110.121696,34.5,30.2
10,-7.822124,110.121688,34.4,30.5
10,-7.822112,110.121681,34.4,30.5
10,-7.8221,110.121681,34.4,30.3
10,-7.822087,110.121673,34.2,30.2
10,-7.822075,110.121665,34.2,30.3
10,-7.822062,110.121658,34.3,30.3
10,-7.822048,110.12165,34.7,30.2
10,-7.822037,110.121643,34,30.5
10,-7.822023,110.121643,33.6,30.3
10,-7.82201,110.121635,33.7,30.3
10,-7.821997,110.121627,31.9,30.3
10,-7.821985,110.12162,31.7,30.3
10,-7.821972,110.121612,31.6,30.5
10,-7.82196,110.121604,31.6,30.3
10,-7.821947,110.121597,30,30.2
10,-7.821935,110.121589,29.7,30.2
10,-7.821922,110.121589,30,30.3
10,-7.82191,110.121582,29.6,30.3
10,-7.821898,110.121582,28.1,30.3
10,-7.821885,110.121574,27.9,30.3
10,-7.821873,110.121566,26,30.3
10,-7.82186,110.121559,25.9,30.3
10,-7.821846,110.121559,24.8,30.3
10,-7.821834,110.121551,24.1,30.3
10,-7.82182,110.121543,21.4,30.3
10,-7.821807,110.121536,19.8,30.5
10,-7.821794,110.121536,19.9,30.3
10,-7.82178,110.121528,19.4,30.2
10,-7.821767,110.121528,19.5,30.3
10,-7.821752,110.12152,19.3,30.5
10,-7.821738,110.121513,19.3,30.3
10,-7.821725,110.121513,19.1,30.5
10,-7.821712,110.121505,18.8,30.3
10,-7.8217,110.121498,18.7,30.5
10,-7.821687,110.121498,18.9,30.3
10,-7.821673,110.121498,17.4,30.3
10,-7.82166,110.12149,17.5,30.5
10,-7.821645,110.12149,17.2,30.5
10,-7.821631,110.121482,17,30.3
10,-7.821618,110.121482,17,30.5
10,-7.821603,110.121475,17.1,30.5
10,-7.82159,110.121475,16.9,30.5
10,-7.821577,110.121475,16.9,30.6
10,-7.821563,110.121467,16.9,30.3
10,-7.82155,110.121467,17,30.5
10,-7.821538,110.121459,17.1,30.5
10,-7.821527,110.121459,17.1,30.3
10,-7.821515,110.121459,17.1,30.5
10,-7.821503,110.121452,17.1,30.5
10,-7.82149,110.121452,17,30.3
10,-7.821478,110.121452,16.9,30.5
10,-7.821466,110.121452,16.6,30.5
10,-7.821455,110.121444,17.1,30.6
10,-7.821444,110.121444,15.3,30.3
10,-7.821434,110.121444,15.1,30.5
10,-7.821422,110.121437,15,30.5
10,-7.82141,110.121437,15,30.3
10,-7.821398,110.121437,15,30.5
10,-7.821387,110.121429,14.8,30.3
10,-7.821377,110.121429,14.5,30.3
10,-7.821367,110.121421,14.4,30.5
10,-7.821357,110.121421,14.4,30.3
10,-7.821348,110.121414,14.2,30.6
10,-7.821338,110.121414,14.1,30.3
10,-7.821328,110.121406,14,30.3
10,-7.821318,110.121406,13.9,30.5
10,-7.821308,110.121406,13.9,30.3
10,-7.8213,110.121398,13.8,30.3
10,-7.82129,110.121391,13.9,30.5
10,-7.821281,110.121391,13.8,30.5
10,-7.821272,110.121383,13.7,30.5
9,-7.821262,110.121383,13.7,30.3
9,-7.821252,110.121376,13.6,30.3
9,-7.821243,110.121368,13.5,30.6
9,-7.821233,110.121368,13.4,30.5
10,-7.821223,110.12136,13.4,30.5
10,-7.821213,110.121353,13.2,30.5
10,-7.821205,110.121353,13.1,30.5
10,-7.821197,110.121345,13.1,30.5
10,-7.821188,110.121337,12.7,30.5
10,-7.82118,110.12133,12.6,30.5
10,-7.821172,110.12133,12.5,30.3
10,-7.821163,110.121322,12.5,30.5
10,-7.821155,110.121315,12.2,30.5
11,-7.821148,110.121307,11.9,30.3
10,-7.821142,110.121299,11.8,30.5
8,-7.821136,110.121292,11.7,30.5
8,-7.821128,110.121284,11.6,30.6
10,-7.821122,110.121276,11.4,30.5
10,-7.821114,110.121269,11.1,30.5
9,-7.821107,110.121261,11,30.5
9,-7.821102,110.121246,10.9,30.6
10,-7.821096,110.121238,10.9,30.3
10,-7.821092,110.121231,10.8,30.5
10,-7.821087,110.121223,10.7,30.5
10,-7.821082,110.121208,10.7,30.6
10,-7.821075,110.1212,10.7,30.5
11,-7.82107,110.121192,10.6,30.5
10,-7.821063,110.121177,10.8,30.3
10,-7.821058,110.12117,10.7,30.5
10,-7.821052,110.121154,10.7,30.3
10,-7.821047,110.121147,10.8,30.5
10,-7.821043,110.121131,10.9,30.5
10,-7.821038,110.121124,10.9,30.3
10,-7.821032,110.121109,11,30.3
9,-7.821027,110.121101,11.1,30.5
10,-7.821022,110.121086,11.2,30.5
10,-7.821017,110.12107,11.2,30.5
9,-7.821013,110.121063,11.3,30.5
9,-7.821008,110.121047,11.5,30.5
9,-7.821002,110.12104,11.5,30.5
9,-7.820997,110.121025,11.3,30.2
9,-7.82099,110.121009,11.2,30.3
9,-7.820983,110.121002,11.3,30.5
9,-7.820977,110.120994,11.8,30.6
6,-7.820968,110.120979,11.9,30.5
10,-7.820961,110.120971,11.9,30.3
10,-7.820953,110.120956,11.8,30.3
10,-7.820947,110.120948,12,30.3
10,-7.82094,110.120933,12,30.5
10,-7.820933,110.120925,12.1,30.5
10,-7.820927,110.12091,12.2,30.5
10,-7.82092,110.120903,12.3,30.6
10,-7.820915,110.120895,12.2,30.3
10,-7.820909,110.12088,12.2,30.6
11,-7.820903,110.120872,12.3,30.5
11,-7.820897,110.120864,12.3,30.5
11,-7.820891,110.120849,12.4,30.3
11,-7.820883,110.120841,12.3,30.5
10,-7.820877,110.120834,12.3,30.5
11,-7.82087,110.120826,12.3,30.5
10,-7.820863,110.120811,12.3,30.3
10,-7.820857,110.120803,12.1,30.6
10,-7.82085,110.120796,12.3,30.5
10,-7.820843,110.12078,12.5,30.5
10,-7.820837,110.120773,12.9,30.5
10,-7.82083,110.120765,14,30.3
10,-7.820822,110.120758,15.2,30.3
10,-7.820812,110.12075,15.7,30.5
10,-7.820802,110.120742,16.2,30.5
10,-7.820793,110.120735,16.2,30.5
10,-7.820784,110.120727,16.5,30.5
10,-7.820773,110.120719,16.3,30.5
10,-7.820765,110.120712,16.8,30.5
11,-7.820755,110.120712,16.8,30.2
10,-7.820745,110.120704,16.9,30.5
11,-7.820735,110.120704,16.7,30.3
11,-7.820725,110.120697,16.8,30.3
11,-7.820713,110.120697,16.6,30.2
11,-7.820702,110.120689,16.6,30.5
11,-7.82069,110.120681,16.6,30.5
11,-7.82068,110.120681,16.6,30.3
11,-7.820668,110.120681,16.7,30.3
11,-7.820657,110.120674,16.5,30.3
11,-7.820645,110.120674,16.5,30.5
11,-7.820633,110.120674,15.9,30.3
11,-7.82062,110.120674,15.4,30.2
11,-7.820608,110.120666,15.7,30.3
11,-7.820597,110.120666,15.1,30.3
11,-7.820585,110.120674,14.4,30.3
11,-7.820572,110.120674,14.2,30.3
11,-7.82056,110.120674,14.2,30.5
10,-7.82055,110.120674,14.1,30.3
10,-7.82054,110.120674,14.3,30.3
10,-7.82053,110.120681,13.3,30.3
10,-7.820518,110.120681,13.1,30.3
10,-7.820507,110.120681,13,30.2
8,-7.820497,110.120689,13,30.3
11,-7.820485,110.120689,12.8,30.3
11,-7.820473,110.120697,12.5,30.3
11,-7.82046,110.120697,12.7,30.3
11,-7.820448,110.120697,12.8,30.3
11,-7.820436,110.120697,12.3,30.3
11,-7.820425,110.120704,12.3,30.3
11,-7.820416,110.120712,11.9,30.3
11,-7.820408,110.120719,11.9,30.5
9,-7.8204,110.120719,11.8,30.3
11,-7.820392,110.120727,11.7,30.2
11,-7.820384,110.120735,11.9,30.2
10,-7.820375,110.120742,11.7,30.5
11,-7.820368,110.12075,11.6,30.5
10,-7.82036,110.12075,11.6,30.3
11,-7.820355,110.120758,11.8,30.3
9,-7.820348,110.120765,11.7,30.2
9,-7.820343,110.120773,11.7,30.3
10,-7.820338,110.12078,11.7,30.3
10,-7.820333,110.120788,11.1,30.3
10,-7.82033,110.120796,11.2,30.5
10,-7.820328,110.120803,11.2,30.3
11,-7.820327,110.120811,11.3,30.3
11,-7.820327,110.120826,11.4,30.3
10,-7.820325,110.120826,11.4,30.3
10,-7.820325,110.120841,12.1,30.3
11,-7.820325,110.120849,11.7,30.3
11,-7.820327,110.120849,11.9,30.3
10,-7.82033,110.120864,12.1,30.3
11,-7.820333,110.120872,12,30.2
10,-7.820337,110.12088,11.8,30.3
10,-7.82034,110.12088,12.3,30.3
10,-7.820345,110.120887,11.8,30.5
10,-7.820348,110.120895,11.4,30.3
11,-7.82035,110.120903,11.4,30.5
10,-7.820353,110.120903,10.9,30.3
10,-7.820358,110.12091,10.9,30.5
10,-7.820363,110.12091,10.8,30.2
11,-7.820368,110.120918,10.9,30.2
11,-7.820375,110.120918,10.7,30.5
11,-7.820382,110.120925,10.7,30.5
10,-7.820387,110.120925,10.6,30.3
10,-7.820395,110.120933,11.1,30.5
10,-7.820403,110.120933,10.6,30.3
9,-7.820412,110.120933,10.7,30.2
10,-7.820418,110.120941,10.6,30.5
11,-7.820427,110.120941,10.6,30.3
11,-7.820432,110.120941,10.5,30.2
11,-7.820435,110.120948,10.4,30.5
10,-7.820438,110.120948,10.5,30.5
11,-7.820442,110.120948,10.7,30.2
11,-7.820445,110.120948,10.4,30.3
11,-7.82045,110.120956,10.2,30.2
10,-7.820453,110.120956,10.2,30.3
11,-7.820455,110.120956,10.1,30.3
11,-7.820456,110.120964,9.9,30.3
11,-7.82046,110.120964,9.7,30.3
11,-7.820463,110.120971,9.5,30.3
11,-7.820468,110.120971,9.7,30.5
11,-7.820473,110.120979,9.5,30.2
11,-7.820478,110.120979,9.6,30.2
11,-7.820482,110.120986,9.1,30.3
11,-7.820487,110.120986,8.8,30.3
11,-7.82049,110.120986,9.1,30.2
11,-7.820495,110.120994,8.8,30.2
11,-7.820498,110.120994,9.1,30.5
11,-7.820502,110.120994,8.5,30.3
11,-7.820507,110.120994,8.7,30.1
9,-7.820512,110.120994,8.6,30.3
11,-7.820515,110.120994,8.6,30.3
11,-7.820518,110.120994,8.8,30.2
11,-7.82052,110.120994,8.5,30.3
11,-7.820522,110.120994,8.5,30.3
11,-7.820522,110.120994,8.9,30.2
11,-7.820523,110.120994,8.4,30.5
11,-7.820525,110.121002,8.4,30.5
11,-7.820528,110.121002,8.6,30.3
11,-7.820532,110.121002,8.9,30.5
11,-7.820537,110.121002,8.5,30.3
11,-7.820538,110.121002,8.3,30.5
11,-7.82054,110.121002,8.5,30.2
11,-7.820542,110.121002,8.7,30.2
11,-7.820542,110.121002,8.9,30.3
11,-7.820543,110.121002,8.7,30.3
11,-7.820543,110.121002,8.3,30.3
11,-7.820545,110.121002,8.4,30.2
11,-7.820543,110.121002,8.6,30.5
11,-7.820542,110.121002,9.2,30.2
8,-7.820542,110.121002,8.6,30.2
11,-7.820542,110.120994,8.6,30.3
11,-7.820542,110.120994,8.3,30.3
11,-7.820542,110.120994,8.3,30.3
11,-7.820542,110.120994,8.2,30.3
10,-7.820543,110.120994,8.4,30.2
10,-7.820545,110.120994,9,30.5
10,-7.820547,110.120994,8.5,30.3
10,-7.820547,110.121002,8.6,30.3
10,-7.820549,110.121002,8.6,30.3
10,-7.820553,110.121002,8.3,30.3
10,-7.820559,110.121002,2.8,30.3
10,-7.820561,110.121009,8.1,30.2
10,-7.820561,110.121009,8.8,30.5
10,-7.82056,110.121009,8.8,30.2
10,-7.820561,110.121002,9,30.3
10,-7.820563,110.121002,8.9,30.2
10,-7.820565,110.121002,8.1,30.2
10,-7.820567,110.120994,8.1,30.2
10,-7.820568,110.120994,9,30.2
10,-7.82057,110.120994,8.5,30.2
10,-7.82057,110.120994,8.5,30.5
10,-7.82057,110.120994,8.7,30.3
8,-7.820567,110.120994,8.5,30.3
11,-7.820565,110.121002,8.9,30.3
10,-7.820563,110.121002,8.4,30.3
10,-7.820563,110.121009,8.5,30.5
10,-7.820565,110.121009,8.6,30.1
10,-7.820563,110.121009,8.1,30.2
8,-7.82056,110.121009,8.4,30.2
10,-7.820559,110.121009,8.5,30.3
10,-7.820555,110.121017,8,30.2
11,-7.820552,110.121009,8,30.3
10,-7.82055,110.121009,8,30.3
10,-7.82055,110.121009,8,30.1
10,-7.820552,110.121009,8,30.2
10,-7.820552,110.121009,8,30.3
9,-7.820552,110.121002,7.9,30.3
10,-7.820549,110.121002,7.9,30.5
10,-7.820547,110.121002,8.3,30.2
10,-7.820545,110.121002,8.3,30.3
10,-7.820547,110.121002,8.4,30.2
10,-7.82055,110.121002,8.4,30.2
10,-7.820553,110.121002,8.3,30.3
10,-7.820555,110.121002,8.3,30.3
10,-7.82056,110.121002,8.4,30.1
10,-7.820565,110.120994,8.5,30.2
11,-7.820567,110.120994,8.6,30.3
10,-7.820567,110.120994,8.5,30.1
